date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202052,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,11,853375,11,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,11,853375,11,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,58,1042617,58,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,58,1042617,58,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,70,1248240,70,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,70,1248240,70,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,1,1206905,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,1,1206905,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,132,1206905,132,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,132,1206905,132,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,192,1305543,192,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,192,1305543,192,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,112,972277,112,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,112,972277,112,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,1,739913,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,1,739913,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,102,739913,102,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,102,739913,102,0.01,0.01,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,moderna,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,moderna,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,424,459898,424,0.09,0.09,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202052,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,424,459898,424,0.09,0.09,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1,880587,2,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1,880587,2,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,21,853375,32,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,21,853375,32,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,1,1042617,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,1,1042617,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,167,1042617,225,0.02,0.02,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,1042617,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,166,1042617,224,0.02,0.02,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,231,1248240,301,0.02,0.02,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,231,1248240,301,0.02,0.02,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,1,1206905,2,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,1,1206905,2,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,319,1206905,451,0.03,0.04,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,1206905,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,318,1206905,450,0.03,0.04,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,486,1305543,678,0.04,0.05,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,1305543,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,485,1305543,677,0.04,0.05,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,1,972277,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,1,972277,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,895,972277,1007,0.09,0.1,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3,972277,3,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,892,972277,1004,0.09,0.1,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,0,739913,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,0,739913,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1354,739913,1456,0.18,0.2,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,739913,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1353,739913,1455,0.18,0.2,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,moderna,CHFL,COVID19FullyVaccPersons,1,459898,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-1,459898,-1,-0,-0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1703,459898,2127,0.37,0.46,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202053,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1703,459898,2127,0.37,0.46,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,8,880587,10,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,7,880587,9,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,175,853375,207,0.02,0.02,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,175,853375,207,0.02,0.02,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1042617,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,0,1042617,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1151,1042617,1376,0.11,0.13,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,0,1042617,1,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,1151,1042617,1375,0.11,0.13,altersklasse_covid19,2021-11-10_07-50-19
202101,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
202101,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-11-10_07-50-19
